,xdata,Q,Qm,Wstart,Ctot,P,Ep,Ea
119,119,0.26,0.4700989920646597,0.0,0.0,0.45612,5.70836,2.1104476531191523
120,120,0.25,0.30604938791306857,0.0,0.0,0.0,5.826389999999999,1.3174992215886678
121,121,0.1,0.1697771686819259,100.0,0.0,0.0,5.4186499999999995,1.830253679475373
122,122,0.11,0.09337744277505926,0.0,0.0,0.0,5.429379999999999,1.7435257357279588
123,123,0.12,0.07697882256727051,0.0,0.0,4.36572,5.35427,1.718261616172256
124,124,0.08,0.22224225955175403,0.0,0.0,12.13062,5.38646,2.0767969479343487
125,125,0.13,0.515532653760377,0.0,0.0,10.230120000000001,4.978719999999999,2.097688554419982
126,126,0.13,0.5831697347082935,0.0,0.0,0.41268000000000005,5.09675,2.008307782378264
127,127,0.16,0.3640103143187558,0.0,0.0,0.0,5.40792,1.2569494303918582
128,128,0.09,0.20165318886993008,0.0,0.0,0.0,5.740549999999999,2.090566085002742
129,129,0.09,0.12241470097432772,0.0,0.0,2.91048,5.67617,1.992460793467491
130,130,0.13,0.13102064597678334,0.0,0.0,3.3666000000000005,5.65471,2.005649560532755
131,131,0.18,0.15217882404010302,0.0,0.0,0.0,4.9036100000000005,0.949330580232715
132,132,0.17,0.09275893367448035,0.0,0.0,0.0,4.81777,1.5681811713358516
133,133,0.2,0.05101741352096419,0.0,0.0,0.0,5.03237,1.5689517959757036
134,134,0.2,0.028059577436530307,0.0,0.0,0.0,5.28989,1.5770382740577213
135,135,0.16,0.015432767590091668,0.0,0.0,0.0,5.365,1.5263125067547951
136,136,0.13,0.008488022174550417,0.0,0.0,0.0,5.547409999999999,1.505547808682347
137,137,0.12,0.004668412196002729,0.0,0.0,0.0,5.547409999999999,1.4343962277893811
138,138,0.13,0.04412952108748698,0.0,0.0,7.29792,5.48303,1.5605785310341478
139,139,0.16,0.14505847811312006,0.0,0.0,5.006460000000001,5.39719,1.640927859172765
140,140,0.2,0.37840742195623744,0.0,0.0,20.62314,5.62252,2.422359047401863
141,141,0.33,0.5941598738939228,0.0,0.0,0.0,5.332809999999999,1.291473111012517
142,142,0.29,0.3706932613203738,0.0,0.0,0.66246,5.40792,2.0722075923917
143,143,0.26,0.20388129372620556,0.0,0.0,0.0,5.70836,1.8414210513644804
144,144,0.25,0.11213471154941307,0.0,0.0,0.0,4.95726,1.7292437013145843
145,145,0.21,0.24096000682537386,0.0,0.0,16.127100000000002,5.150399999999999,2.199580009456164
