,x_fit,Es_fit_ppf,y_utility
9927,45670138653.52771,11.245592093695246,12.610114335984278
9928,45673111224.19087,11.24487314988606,12.609892965617103
9929,45676083794.85405,11.2441541404521,12.60967161354282
9930,45679056365.51721,11.24343506539337,12.609450279758722
9931,45682028936.18039,11.242715924709868,12.609228964262108
9932,45685001506.84355,11.241996718401598,12.609007667050275
9933,45687974077.50673,11.241277446468553,12.608786388120517
9934,45690946648.16989,11.24055810891074,12.608565127470147
9935,45693919218.83306,11.239838705728154,12.60834388509646
9936,45696891789.49623,11.239119236920798,12.608122660996754
9937,45699864360.1594,11.238399702488671,12.60790145516834
9938,45702836930.82257,11.23768010243177,12.607680267608513
9939,45705809501.48574,11.2369604367501,12.607459098314576
9940,45708782072.14891,11.23624070544366,12.607237947283833
9941,45711754642.81207,11.235520908512449,12.607016814513598
9942,45714727213.47525,11.234801045956463,12.606795700001172
9943,45717699784.13841,11.234081117775709,12.606574603743852
9944,45720672354.80159,11.233361123970182,12.606353525738943
9945,45723644925.46475,11.232641064539886,12.606132465983768
9946,45726617496.12792,11.231920939484818,12.605911424475615
9947,45729590066.79109,11.231200748804977,12.605690401211803
9948,45732562637.45426,11.230480492500366,12.605469396189644
9949,45735535208.11743,11.229760170570984,12.605248409406439
9950,45738507778.7806,11.22903978301683,12.605027440859505
9951,45741480349.44377,11.228319329837907,12.604806490546135
9952,45744452920.10693,11.227598811034213,12.604585558463663
9953,45747425490.77011,11.226878226605745,12.604364644609372
9954,45750398061.43327,11.22615757655251,12.604143748980613
9955,45753370632.09645,11.225436860874497,12.603922871574662
9956,45756343202.75961,11.224716079571719,12.603702012388847
9957,45759315773.42279,11.223995232644164,12.603481171420482
9958,45762288344.08595,11.223274320091843,12.603260348666872
9959,45765260914.74912,11.22255334191475,12.603039544125341
9960,45768233485.41229,11.221832298112885,12.602818757793203
9961,45771206056.07546,11.22111118868625,12.602597989667776
9962,45774178626.73863,11.220390013634841,12.602377239746373
9963,45777151197.4018,11.219668772958663,12.602156508026312
9964,45780123768.06497,11.218947466657713,12.601935794504909
9965,45783096338.728134,11.218226094731994,12.601715099179486
