,x_fit,Es_fit_ppf,y_utility
4953,31451038766.422348,14.346477995302125,14.349985582781436
4954,31454058765.859276,14.346077944353908,14.349613948559416
4955,31457078765.296196,14.345677824899113,14.349242359640572
4956,31460098764.733124,14.345277636937741,14.34887081601502
4957,31463118764.170044,14.344877380469793,14.348499317672891
4958,31466138763.60697,14.344477055495265,14.34812786460433
4959,31469158763.04389,14.34407666201416,14.34775645679948
4960,31472178762.48082,14.34367620002648,14.347385094248462
4961,31475198761.91774,14.343275669532222,14.34701377694143
4962,31478218761.354664,14.342875070531386,14.346642504868534
4963,31481238760.791588,14.342474403023973,14.34627127801994
4964,31484258760.22851,14.342073667009982,14.345900096385767
4965,31487278759.665436,14.341672862489414,14.345528959956194
4966,31490298759.10236,14.34127198946227,14.345157868721367
4967,31493318758.539284,14.340871047928548,14.344786822671484
4968,31496338757.976208,14.340470037888249,14.344415821796662
4969,31499358757.41313,14.340068959341371,14.344044866087103
4970,31502378756.850056,14.339667812287917,14.343673955532969
4971,31505398756.28698,14.339266596727885,14.343303090124445
